iter	MAPE
1498	0.3143757705
1499	0.3143757705
1500	0.3143757705
1501	0.3143757705
1502	0.3143757705
1503	0.3143757705
1504	0.3143757705
1505	0.3143757705
1506	0.3143757705
1507	0.3143757705
1508	0.3143757705
1509	0.3143757705
1510	0.3143757705
1511	0.3143757705
1512	0.3143757705
1513	0.3143757705
1514	0.3143757705
1515	0.3143757705
1516	0.3143757705
1517	0.3143757705
1518	0.3143757705
1519	0.3143757705
1520	0.3143757705
1521	0.3143757705
1522	0.3143757705
1523	0.3143757705
1524	0.3143757705
1525	0.3143757705
1526	0.3143757705
1527	0.3143757705
1528	0.3143757705
1529	0.3143757705
1530	0.3143757705
1531	0.3143757705
1532	0.3143757705
1533	0.3143757705
1534	0.3143757705
1535	0.3143757705
1536	0.3143757705
1537	0.3143757705
1538	0.3143757705
1539	0.3143757705
1540	0.3143757705
1541	0.3143757705
1542	0.3143757705
1543	0.3143757705
1544	0.3143757705
1545	0.3143757705
1546	0.3143757705
1547	0.3143757705
1548	0.3143757705
1549	0.3143757705
1550	0.3143757705
1551	0.3143757705
1552	0.3143757705
1553	0.3143757705
1554	0.3143757705
1555	0.3143757705
1556	0.3143757705
1557	0.3143757705
1558	0.3143757705
1559	0.3143757705
1560	0.3143757705
1561	0.3143757705
1562	0.3143757705
1563	0.3143757705
1564	0.3143757705
1565	0.3143757705
1566	0.3143757705
1567	0.3143757705
1568	0.3143757705
1569	0.3143757705
1570	0.3143757705
1571	0.3143757705
1572	0.3143757705
1573	0.3143757705
1574	0.3143757705
1575	0.3143757705
1576	0.3143757705
1577	0.3143757705
1578	0.3143757705
1579	0.3143757705
1580	0.3143757705
1581	0.3143757705
1582	0.3143757705
1583	0.3143757705
1584	0.3143757705
1585	0.3143757705
1586	0.3143757705
1587	0.3143757705
1588	0.3143757705
1589	0.3143757705
1590	0.3143757705
1591	0.3143757705
1592	0.3143757705
1593	0.3143757705
1594	0.3143757705
1595	0.3143757705
1596	0.3143757705
1597	0.3143757705
1598	0.3143757705
1599	0.3143757705
1600	0.3143757705
1601	0.3143757705
1602	0.3143757705
1603	0.3143757705
1604	0.3143757705
1605	0.3143757705
1606	0.3143757705
1607	0.3143757705
1608	0.3143757705
1609	0.3143757705
1610	0.3143757705
1611	0.3143757705
1612	0.3143757705
1613	0.3143757705
1614	0.3143757705
1615	0.3143757705
1616	0.3143757705
1617	0.3143757705
1618	0.3143757705
1619	0.3143757705
1620	0.3143757705
1621	0.3143757705
1622	0.3143757705
1623	0.3143757705
1624	0.3143757705
1625	0.3143757705
1626	0.3143757705
1627	0.3143757705
1628	0.3143757705
1629	0.3143757705
1630	0.3143757705
1631	0.3143757705
1632	0.3143757705
1633	0.3143757705
1634	0.3143757705
1635	0.3143757705
1636	0.3143757705
1637	0.3143757705
1638	0.3143757705
1639	0.3143757705
1640	0.3143757705
1641	0.3143757705
1642	0.3143757705
1643	0.3143757705
1644	0.3143757705
1645	0.3143757705
1646	0.3143757705
1647	0.3143757705
1648	0.3143757705
1649	0.3143757705
1650	0.3143757705
1651	0.3143757705
1652	0.3143757705
1653	0.3143757705
1654	0.3143757705
1655	0.3143757705
1656	0.3143757705
1657	0.3143757705
1658	0.3143757705
1659	0.3143757705
1660	0.3143757705
1661	0.3143757705
1662	0.3143757705
1663	0.3143757705
1664	0.3143757705
1665	0.3143757705
1666	0.3143757705
1667	0.3143757705
1668	0.3143757705
1669	0.3143757705
1670	0.3143757705
1671	0.3143757705
1672	0.3143757705
1673	0.3143757705
1674	0.3143757705
1675	0.3143757705
1676	0.3143757705
1677	0.3143757705
1678	0.3143757705
1679	0.3143757705
1680	0.3143757705
1681	0.3143757705
1682	0.3143757705
1683	0.3143757705
1684	0.3143757705
1685	0.3143757705
1686	0.3143757705
1687	0.3143757705
1688	0.3143757705
1689	0.3143757705
1690	0.3143757705
1691	0.3143757705
1692	0.3143757705
1693	0.3143757705
1694	0.3143757705
1695	0.3143757705
1696	0.3143757705
1697	0.3143757705
1698	0.3143757705
1699	0.3143757705
1700	0.3143757705
1701	0.3143757705
1702	0.3143757705
1703	0.3143757705
1704	0.3143757705
1705	0.3143757705
1706	0.3143757705
1707	0.3143757705
1708	0.3143757705
1709	0.3143757705
1710	0.3143757705
1711	0.3143757705
1712	0.3143757705
1713	0.3143757705
1714	0.3143757705
1715	0.3143757705
1716	0.3143757705
1717	0.3143757705
1718	0.3143757705
1719	0.3143757705
1720	0.3143757705
1721	0.3143757705
1722	0.3143757705
1723	0.3143757705
1724	0.3143757705
1725	0.3143757705
1726	0.3143757705
1727	0.3143757705
1728	0.3143757705
1729	0.3143757705
1730	0.3143757705
1731	0.3143757705
1732	0.3143757705
1733	0.3143757705
1734	0.3143757705
1735	0.3143757705
1736	0.3143757705
1737	0.3143757705
1738	0.3143757705
1739	0.3143757705
1740	0.3143757705
1741	0.3143757705
1742	0.3143757705
1743	0.3143757705
1744	0.3143757705
1745	0.3143757705
1746	0.3143757705
1747	0.3143757705
1748	0.3143757705
1749	0.3143757705
1750	0.3143757705
1751	0.3143757705
1752	0.3143757705
1753	0.3143757705
1754	0.3143757705
1755	0.3143757705
1756	0.3143757705
1757	0.3143757705
1758	0.3143757705
1759	0.3143757705
1760	0.3143757705
1761	0.3143757705
1762	0.3143757705
1763	0.3143757705
1764	0.3143757705
1765	0.3143757705
1766	0.3143757705
1767	0.3143757705
1768	0.3143757705
1769	0.3143757705
1770	0.3143757705
1771	0.3143757705
1772	0.3143757705
1773	0.3143757705
1774	0.3143757705
1775	0.3143757705
1776	0.3143757705
1777	0.3143757705
1778	0.3143757705
1779	0.3143757705
1780	0.3143757705
1781	0.3143757705
1782	0.3143757705
1783	0.3143757705
1784	0.3143757705
1785	0.3143757705
1786	0.3143757705
1787	0.3143757705
1788	0.3143757705
1789	0.3143757705
1790	0.3143757705
1791	0.3143757705
1792	0.3143757705
1793	0.3143757705
1794	0.3143757705
1795	0.3143757705
1796	0.3143757705
1797	0.3143757705
1798	0.3143757705
1799	0.3143757705
1800	0.3143757705
1801	0.3143757705
1802	0.3143757705
1803	0.3143757705
1804	0.3143757705
1805	0.3143757705
1806	0.3143757705
1807	0.3143757705
1808	0.3143757705
1809	0.3143757705
1810	0.3143757705
1811	0.3143757705
1812	0.3143757705
1813	0.3143757705
1814	0.3143757705
1815	0.3143757705
1816	0.3143757705
1817	0.3143757705
1818	0.3143757705
1819	0.3143757705
1820	0.3143757705
1821	0.3143757705
1822	0.3143757705
1823	0.3143757705
1824	0.3143757705
1825	0.3143757705
1826	0.3143757705
1827	0.3143757705
1828	0.3143757705
1829	0.3143757705
1830	0.3143757705
1831	0.3143757705
1832	0.3143757705
1833	0.3143757705
1834	0.3143757705
1835	0.3143757705
1836	0.3143757705
1837	0.3143757705
1838	0.3143757705
1839	0.3143757705
1840	0.3143757705
1841	0.3143757705
1842	0.3143757705
1843	0.3143757705
1844	0.3143757705
1845	0.3143757705
1846	0.3143757705
1847	0.3143757705
1848	0.3143757705
1849	0.3143757705
1850	0.3143757705
1851	0.3143757705
1852	0.3143757705
1853	0.3143757705
1854	0.3143757705
1855	0.3143757705
1856	0.3143757705
1857	0.3143757705
1858	0.3143757705
1859	0.3143757705
1860	0.3143757705
1861	0.3143757705
1862	0.3143757705
1863	0.3143757705
1864	0.3143757705
1865	0.3143757705
1866	0.3143757705
1867	0.3143757705
1868	0.3143757705
1869	0.3143757705
1870	0.3143757705
1871	0.3143757705
1872	0.3143757705
1873	0.3143757705
1874	0.3143757705
1875	0.3143757705
1876	0.3143757705
1877	0.3143757705
1878	0.3143757705
1879	0.3143757705
1880	0.3143757705
1881	0.3143757705
1882	0.3143757705
1883	0.3143757705
1884	0.3143757705
1885	0.3143757705
1886	0.3143757705
1887	0.3143757705
1888	0.3143757705
1889	0.3143757705
1890	0.3143757705
1891	0.3143757705
1892	0.3143757705
1893	0.3143757705
1894	0.3143757705
1895	0.3143757705
1896	0.3143757705
1897	0.3143757705
1898	0.3143757705
1899	0.3143757705
1900	0.3143757705
1901	0.3143757705
1902	0.3143757705
1903	0.3143757705
1904	0.3143757705
1905	0.3143757705
1906	0.3143757705
1907	0.3143757705
1908	0.3143757705
1909	0.3143757705
1910	0.3143757705
1911	0.3143757705
1912	0.3143757705
1913	0.3143757705
1914	0.3143757705
1915	0.3143757705
1916	0.3143757705
1917	0.3143757705
1918	0.3143757705
1919	0.3143757705
1920	0.3143757705
1921	0.3143757705
1922	0.3143757705
1923	0.3143757705
1924	0.3143757705
1925	0.3143757705
1926	0.3143757705
1927	0.3143757705
1928	0.3143757705
1929	0.3143757705
1930	0.3143757705
1931	0.3143757705
1932	0.3143757705
1933	0.3143757705
1934	0.3143757705
1935	0.3143757705
1936	0.3143757705
1937	0.3143757705
1938	0.3143757705
1939	0.3143757705
1940	0.3143757705
1941	0.3143757705
1942	0.3143757705
1943	0.3143757705
1944	0.3143757705
1945	0.3143757705
1946	0.3143757705
1947	0.3143757705
1948	0.3143757705
1949	0.3143757705
1950	0.3143757705
1951	0.3143757705
1952	0.3143757705
1953	0.3143757705
1954	0.3143757705
1955	0.3143757705
1956	0.3143757705
1957	0.3143757705
1958	0.3143757705
1959	0.3143757705
1960	0.3143757705
1961	0.3143757705
1962	0.3143757705
1963	0.3143757705
1964	0.3143757705
1965	0.3143757705
1966	0.3143757705
1967	0.3143757705
1968	0.3143757705
1969	0.3143757705
1970	0.3143757705
1971	0.3143757705
1972	0.3143757705
1973	0.3143757705
1974	0.3143757705
1975	0.3143757705
1976	0.3143757705
1977	0.3143757705
1978	0.3143757705
1979	0.3143757705
1980	0.3143757705
1981	0.3143757705
1982	0.3143757705
1983	0.3143757705
1984	0.3143757705
1985	0.3143757705
1986	0.3143757705
1987	0.3143757705
1988	0.3143757705
1989	0.3143757705
1990	0.3143757705
1991	0.3143757705
1992	0.3143757705
1993	0.3143757705
1994	0.3143757705
1995	0.3143757705
1996	0.3143757705
1997	0.3143757705
1998	0.3143757705
1999	0.3143757705
2000	0.3143757705
2001	0.3143757705
2002	0.3143757705
2003	0.3143757705
2004	0.3143757705
2005	0.3143757705
2006	0.3143757705
2007	0.3143757705
2008	0.3143757705
2009	0.3143757705
2010	0.3143757705
2011	0.3143757705
2012	0.3143757705
2013	0.3143757705
2014	0.3143757705
2015	0.3143757705
2016	0.3143757705
2017	0.3143757705
2018	0.3143757705
2019	0.3143757705
2020	0.3143757705
2021	0.3143757705
2022	0.3143757705
2023	0.3143757705
2024	0.3143757705
2025	0.3143757705
2026	0.3143757705
2027	0.3143757705
2028	0.3143757705
2029	0.3143757705
2030	0.3143757705
2031	0.3143757705
2032	0.3143757705
2033	0.3143757705
2034	0.3143757705
2035	0.3143757705
2036	0.3143757705
2037	0.3143757705
2038	0.3143757705
2039	0.3143757705
2040	0.3143757705
2041	0.3143757705
2042	0.3143757705
2043	0.3143757705
2044	0.3143757705
2045	0.3143757705
2046	0.3143757705
2047	0.3143757705
2048	0.3143757705
2049	0.3143757705
2050	0.3143757705
2051	0.3143757705
2052	0.3143757705
2053	0.3143757705
2054	0.3143757705
2055	0.3143757705
2056	0.3143757705
2057	0.3143757705
2058	0.3143757705
2059	0.3143757705
2060	0.3143757705
2061	0.3143757705
2062	0.3143757705
2063	0.3143757705
2064	0.3143757705
2065	0.3143757705
2066	0.3143757705
2067	0.3143757705
2068	0.3143757705
2069	0.3143757705
2070	0.3143757705
2071	0.3143757705
2072	0.3143757705
2073	0.3143757705
2074	0.3143757705
2075	0.3143757705
2076	0.3143757705
2077	0.3143757705
2078	0.3143757705
2079	0.3143757705
2080	0.3143757705
2081	0.3143757705
2082	0.3143757705
2083	0.3143757705
2084	0.3143757705
2085	0.3143757705
2086	0.3143757705
2087	0.3143757705
2088	0.3143757705
2089	0.3143757705
2090	0.3143757705
2091	0.3143757705
2092	0.3143757705
2093	0.3143757705
2094	0.3143757705
2095	0.3143757705
2096	0.3143757705
2097	0.3143757705
2098	0.3143757705
2099	0.3143757705
2100	0.3143757705
2101	0.3143757705
2102	0.3143757705
2103	0.3143757705
2104	0.3143757705
2105	0.3143757705
2106	0.3143757705
2107	0.3143757705
2108	0.3143757705
2109	0.3143757705
2110	0.3143757705
2111	0.3143757705
2112	0.3143757705
2113	0.3143757705
2114	0.3143757705
2115	0.3143757705
2116	0.3143757705
2117	0.3143757705
2118	0.3143757705
2119	0.3143757705
2120	0.3143757705
2121	0.3143757705
2122	0.3143757705
2123	0.3143757705
2124	0.3143757705
2125	0.3143757705
2126	0.3143757705
2127	0.3143757705
2128	0.3143757705
2129	0.3143757705
2130	0.3143757705
2131	0.3143757705
2132	0.3143757705
2133	0.3143757705
2134	0.3143757705
2135	0.3143757705
2136	0.3143757705
2137	0.3143757705
2138	0.3143757705
2139	0.3143757705
2140	0.3143757705
2141	0.3143757705
2142	0.3143757705
2143	0.3143757705
2144	0.3143757705
2145	0.3143757705
2146	0.3143757705
2147	0.3143757705
2148	0.3143757705
2149	0.3143757705
2150	0.3143757705
2151	0.3143757705
2152	0.3143757705
2153	0.3143757705
2154	0.3143757705
2155	0.3143757705
2156	0.3143757705
2157	0.3143757705
2158	0.3143757705
2159	0.3143757705
2160	0.3143757705
2161	0.3143757705
2162	0.3143757705
2163	0.3143757705
2164	0.3143757705
2165	0.3143757705
2166	0.3143757705
2167	0.3143757705
2168	0.3143757705
2169	0.3143757705
2170	0.3143757705
2171	0.3143757705
2172	0.3143757705
2173	0.3143757705
2174	0.3143757705
2175	0.3143757705
2176	0.3143757705
2177	0.3143757705
2178	0.3143757705
2179	0.3143757705
2180	0.3143757705
2181	0.3143757705
2182	0.3143757705
2183	0.3143757705
2184	0.3143757705
2185	0.3143757705
2186	0.3143757705
2187	0.3143757705
2188	0.3143757705
2189	0.3143757705
2190	0.3143757705
2191	0.3143757705
2192	0.3143757705
2193	0.3143757705
2194	0.3143757705
2195	0.3143757705
2196	0.3143757705
2197	0.3143757705
2198	0.3143757705
2199	0.3143757705
2200	0.3143757705
2201	0.3143757705
2202	0.3143757705
2203	0.3143757705
2204	0.3143757705
2205	0.3143757705
2206	0.3143757705
2207	0.3143757705
2208	0.3143757705
2209	0.3143757705
2210	0.3143757705
2211	0.3143757705
2212	0.3143757705
2213	0.3143757705
2214	0.3143757705
2215	0.3143757705
2216	0.3143757705
2217	0.3143757705
2218	0.3143757705
2219	0.3143757705
2220	0.3143757705
2221	0.3143757705
2222	0.3143757705
2223	0.3143757705
2224	0.3143757705
2225	0.3143757705
2226	0.3143757705
2227	0.3143757705
2228	0.3143757705
2229	0.3143757705
2230	0.3143757705
2231	0.3143757705
2232	0.3143757705
2233	0.3143757705
2234	0.3143757705
2235	0.3143757705
2236	0.3143757705
2237	0.3143757705
2238	0.3143757705
2239	0.3143757705
2240	0.3143757705
2241	0.3143757705
2242	0.3143757705
2243	0.3143757705
2244	0.3143757705
2245	0.3143757705
2246	0.3143757705
2247	0.3143757705
2248	0.3143757705
2249	0.3143757705
2250	0.3143757705
2251	0.3143757705
2252	0.3143757705
2253	0.3143757705
2254	0.3143757705
2255	0.3143757705
2256	0.3143757705
2257	0.3143757705
2258	0.3143757705
2259	0.3143757705
2260	0.3143757705
2261	0.3143757705
2262	0.3143757705
2263	0.3143757705
2264	0.3143757705
2265	0.3143757705
2266	0.3143757705
2267	0.3143757705
2268	0.3143757705
2269	0.3143757705
2270	0.3143757705
2271	0.3143757705
2272	0.3143757705
2273	0.3143757705
2274	0.3143757705
2275	0.3143757705
2276	0.3143757705
2277	0.3143757705
2278	0.3143757705
2279	0.3143757705
2280	0.3143757705
2281	0.3143757705
2282	0.3143757705
2283	0.3143757705
2284	0.3143757705
2285	0.3143757705
2286	0.3143757705
2287	0.3143757705
2288	0.3143757705
2289	0.3143757705
2290	0.3143757705
2291	0.3143757705
2292	0.3143757705
2293	0.3143757705
2294	0.3143757705
2295	0.3143757705
2296	0.3143757705
2297	0.3143757705
2298	0.3143757705
2299	0.3143757705
2300	0.3143757705
2301	0.3143757705
2302	0.3143757705
2303	0.3143757705
2304	0.3143757705
2305	0.3143757705
2306	0.3143757705
2307	0.3143757705
2308	0.3143757705
2309	0.3143757705
2310	0.3143757705
2311	0.3143757705
2312	0.3143757705
2313	0.3143757705
2314	0.3143757705
2315	0.3143757705
2316	0.3143757705
2317	0.3143757705
2318	0.3143757705
2319	0.3143757705
2320	0.3143757705
2321	0.3143757705
2322	0.3143757705
2323	0.3143757705
2324	0.3143757705
2325	0.3143757705
2326	0.3143757705
2327	0.3143757705
2328	0.3143757705
2329	0.3143757705
2330	0.3143757705
2331	0.3143757705
2332	0.3143757705
2333	0.3143757705
2334	0.3143757705
2335	0.3143757705
2336	0.3143757705
2337	0.3143757705
2338	0.3143757705
2339	0.3143757705
2340	0.3143757705
2341	0.3143757705
2342	0.3143757705
2343	0.3143757705
2344	0.3143757705
2345	0.3143757705
2346	0.3143757705
2347	0.3143757705
2348	0.3143757705
2349	0.3143757705
2350	0.3143757705
2351	0.3143757705
2352	0.3143757705
2353	0.3143757705
2354	0.3143757705
2355	0.3143757705
2356	0.3143757705
2357	0.3143757705
2358	0.3143757705
2359	0.3143757705
2360	0.3143757705
2361	0.3143757705
2362	0.3143757705
2363	0.3143757705
2364	0.3143757705
2365	0.3143757705
2366	0.3143757705
2367	0.3143757705
2368	0.3143757705
2369	0.3143757705
2370	0.3143757705
2371	0.3143757705
2372	0.3143757705
2373	0.3143757705
2374	0.3143757705
2375	0.3143757705
2376	0.3143757705
2377	0.3143757705
2378	0.3143757705
2379	0.3143757705
2380	0.3143757705
2381	0.3143757705
2382	0.3143757705
2383	0.3143757705
2384	0.3143757705
2385	0.3143757705
2386	0.3143757705
2387	0.3143757705
2388	0.3143757705
2389	0.3143757705
2390	0.3143757705
2391	0.3143757705
2392	0.3143757705
2393	0.3143757705
2394	0.3143757705
2395	0.3143757705
2396	0.3143757705
2397	0.3143757705
2398	0.3143757705
2399	0.3143757705
2400	0.3143757705
2401	0.3143757705
2402	0.3143757705
2403	0.3143757705
2404	0.3143757705
2405	0.3143757705
2406	0.3143757705
2407	0.3143757705
2408	0.3143757705
2409	0.3143757705
2410	0.3143757705
2411	0.3143757705
2412	0.3143757705
2413	0.3143757705
2414	0.3143757705
2415	0.3143757705
2416	0.3143757705
2417	0.3143757705
2418	0.3143757705
2419	0.3143757705
2420	0.3143757705
2421	0.3143757705
2422	0.3143757705
2423	0.3143757705
2424	0.3143757705
2425	0.3143757705
2426	0.3143757705
2427	0.3143757705
2428	0.3143757705
2429	0.3143757705
2430	0.3143757705
2431	0.3143757705
2432	0.3143757705
2433	0.3143757705
2434	0.3143757705
2435	0.3143757705
2436	0.3143757705
2437	0.3143757705
2438	0.3143757705
2439	0.3143757705
2440	0.3143757705
2441	0.3143757705
2442	0.3143757705
2443	0.3143757705
2444	0.3143757705
2445	0.3143757705
2446	0.3143757705
2447	0.3143757705
2448	0.3143757705
2449	0.3143757705
2450	0.3143757705
2451	0.3143757705
2452	0.3143757705
2453	0.3143757705
2454	0.3143757705
2455	0.3143757705
2456	0.3143757705
2457	0.3143757705
2458	0.3143757705
2459	0.3143757705
2460	0.3143757705
2461	0.3143757705
2462	0.3143757705
2463	0.3143757705
2464	0.3143757705
2465	0.3143757705
2466	0.3143757705
2467	0.3143757705
2468	0.3143757705
2469	0.3143757705
2470	0.3143757705
2471	0.3143757705
2472	0.3143757705
2473	0.3143757705
2474	0.3143757705
2475	0.3143757705
2476	0.3143757705
2477	0.3143757705
2478	0.3143757705
2479	0.3143757705
2480	0.3143757705
2481	0.3143757705
2482	0.3143757705
2483	0.3143757705
2484	0.3143757705
2485	0.3143757705
2486	0.3143757705
2487	0.3143757705
2488	0.3143757705
2489	0.3143757705
2490	0.3143757705
2491	0.3143757705
2492	0.3143757705
2493	0.3143757705
2494	0.3143757705
2495	0.3143757705
2496	0.3143757705
2497	0.3143757705
2498	0.3143757705
2499	0.3143757705
2500	0.3143757705
2501	0.3143757705
2502	0.3143757705
2503	0.3143757705
2504	0.3143757705
2505	0.3143757705
2506	0.3143757705
2507	0.3143757705
2508	0.3143757705
2509	0.3143757705
2510	0.3143757705
2511	0.3143757705
2512	0.3143757705
2513	0.3143757705
2514	0.3143757705
2515	0.3143757705
2516	0.3143757705
2517	0.3143757705
2518	0.3143757705
2519	0.3143757705
2520	0.3143757705
2521	0.3143757705
2522	0.3143757705
2523	0.3143757705
2524	0.3143757705
2525	0.3143757705
2526	0.3143757705
2527	0.3143757705
2528	0.3143757705
2529	0.3143757705
2530	0.3143757705
2531	0.3143757705
2532	0.3143757705
2533	0.3143757705
2534	0.3143757705
2535	0.3143757705
2536	0.3143757705
2537	0.3143757705
2538	0.3143757705
2539	0.3143757705
2540	0.3143757705
2541	0.3143757705
2542	0.3143757705
2543	0.3143757705
2544	0.3143757705
2545	0.3143757705
2546	0.3143757705
2547	0.3143757705
2548	0.3143757705
2549	0.3143757705
2550	0.3143757705
2551	0.3143757705
2552	0.3143757705
2553	0.3143757705
2554	0.3143757705
2555	0.3143757705
2556	0.3143757705
2557	0.3143757705
2558	0.3143757705
2559	0.3143757705
2560	0.3143757705
2561	0.3143757705
2562	0.3143757705
2563	0.3143757705
2564	0.3143757705
2565	0.3143757705
2566	0.3143757705
2567	0.3143757705
2568	0.3143757705
2569	0.3143757705
2570	0.3143757705
2571	0.3143757705
2572	0.3143757705
2573	0.3143757705
2574	0.3143757705
2575	0.3143757705
2576	0.3143757705
2577	0.3143757705
2578	0.3143757705
2579	0.3143757705
2580	0.3143757705
2581	0.3143757705
2582	0.3143757705
2583	0.3143757705
2584	0.3143757705
2585	0.3143757705
2586	0.3143757705
2587	0.3143757705
2588	0.3143757705
2589	0.3143757705
2590	0.3143757705
2591	0.3143757705
2592	0.3143757705
2593	0.3143757705
2594	0.3143757705
2595	0.3143757705
2596	0.3143757705
2597	0.3143757705
2598	0.3143757705
2599	0.3143757705
2600	0.3143757705
2601	0.3143757705
2602	0.3143757705
2603	0.3143757705
2604	0.3143757705
2605	0.3143757705
2606	0.3143757705
2607	0.3143757705
2608	0.3143757705
2609	0.3143757705
2610	0.3143757705
2611	0.3143757705
2612	0.3143757705
2613	0.3143757705
2614	0.3143757705
2615	0.3143757705
2616	0.3143757705
2617	0.3143757705
2618	0.3143757705
2619	0.3143757705
2620	0.3143757705
2621	0.3143757705
2622	0.3143757705
2623	0.3143757705
2624	0.3143757705
2625	0.3143757705
2626	0.3143757705
2627	0.3143757705
2628	0.3143757705
2629	0.3143757705
2630	0.3143757705
2631	0.3143757705
2632	0.3143757705
2633	0.3143757705
2634	0.3143757705
2635	0.3143757705
2636	0.3143757705
2637	0.3143757705
2638	0.3143757705
2639	0.3143757705
2640	0.3143757705
2641	0.3143757705
2642	0.3143757705
2643	0.3143757705
2644	0.3143757705
2645	0.3143757705
2646	0.3143757705
2647	0.3143757705
2648	0.3143757705
2649	0.3143757705
2650	0.3143757705
2651	0.3143757705
2652	0.3143757705
2653	0.3143757705
2654	0.3143757705
2655	0.3143757705
2656	0.3143757705
2657	0.3143757705
2658	0.3143757705
2659	0.3143757705
2660	0.3143757705
2661	0.3143757705
2662	0.3143757705
2663	0.3143757705
2664	0.3143757705
2665	0.3143757705
2666	0.3143757705
2667	0.3143757705
2668	0.3143757705
2669	0.3143757705
2670	0.3143757705
2671	0.3143757705
2672	0.3143757705
2673	0.3143757705
2674	0.3143757705
2675	0.3143757705
2676	0.3143757705
2677	0.3143757705
2678	0.3143757705
2679	0.3143757705
2680	0.3143757705
2681	0.3143757705
2682	0.3143757705
2683	0.3143757705
2684	0.3143757705
2685	0.3143757705
2686	0.3143757705
2687	0.3143757705
2688	0.3143757705
2689	0.3143757705
2690	0.3143757705
2691	0.3143757705
2692	0.3143757705
2693	0.3143757705
2694	0.3143757705
2695	0.3143757705
2696	0.3143757705
2697	0.3143757705
2698	0.3143757705
2699	0.3143757705
2700	0.3143757705
2701	0.3143757705
2702	0.3143757705
2703	0.3143757705
2704	0.3143757705
2705	0.3143757705
2706	0.3143757705
2707	0.3143757705
2708	0.3143757705
2709	0.3143757705
2710	0.3143757705
2711	0.3143757705
2712	0.3143757705
2713	0.3143757705
2714	0.3143757705
2715	0.3143757705
2716	0.3143757705
2717	0.3143757705
2718	0.3143757705
2719	0.3143757705
2720	0.3143757705
2721	0.3143757705
2722	0.3143757705
2723	0.3143757705
2724	0.3143757705
2725	0.3143757705
2726	0.3143757705
2727	0.3143757705
2728	0.3143757705
2729	0.3143757705
2730	0.3143757705
2731	0.3143757705
2732	0.3143757705
2733	0.3143757705
2734	0.3143757705
2735	0.3143757705
2736	0.3143757705
2737	0.3143757705
2738	0.3143757705
2739	0.3143757705
2740	0.3143757705
2741	0.3143757705
2742	0.3143757705
2743	0.3143757705
2744	0.3143757705
2745	0.3143757705
2746	0.3143757705
2747	0.3143757705
2748	0.3143757705
2749	0.3143757705
2750	0.3143757705
2751	0.3143757705
2752	0.3143757705
2753	0.3143757705
2754	0.3143757705
2755	0.3143757705
2756	0.3143757705
2757	0.3143757705
2758	0.3143757705
2759	0.3143757705
2760	0.3143757705
2761	0.3143757705
2762	0.3143757705
2763	0.3143757705
2764	0.3143757705
2765	0.3143757705
2766	0.3143757705
2767	0.3143757705
2768	0.3143757705
2769	0.3143757705
2770	0.3143757705
2771	0.3143757705
2772	0.3143757705
2773	0.3143757705
2774	0.3143757705
2775	0.3143757705
2776	0.3143757705
2777	0.3143757705
2778	0.3143757705
2779	0.3143757705
2780	0.3143757705
2781	0.3143757705
2782	0.3143757705
2783	0.3143757705
2784	0.3143757705
2785	0.3143757705
2786	0.3143757705
2787	0.3143757705
2788	0.3143757705
2789	0.3143757705
2790	0.3143757705
2791	0.3143757705
2792	0.3143757705
2793	0.3143757705
2794	0.3143757705
2795	0.3143757705
2796	0.3143757705
2797	0.3143757705
2798	0.3143757705
2799	0.3143757705
2800	0.3143757705
2801	0.3143757705
2802	0.3143757705
2803	0.3143757705
2804	0.3143757705
2805	0.3143757705
2806	0.3143757705
2807	0.3143757705
2808	0.3143757705
2809	0.3143757705
2810	0.3143757705
2811	0.3143757705
2812	0.3143757705
2813	0.3143757705
2814	0.3143757705
2815	0.3143757705
2816	0.3143757705
2817	0.3143757705
2818	0.3143757705
2819	0.3143757705
2820	0.3143757705
2821	0.3143757705
2822	0.3143757705
2823	0.3143757705
2824	0.3143757705
2825	0.3143757705
2826	0.3143757705
2827	0.3143757705
2828	0.3143757705
2829	0.3143757705
2830	0.3143757705
2831	0.3143757705
2832	0.3143757705
2833	0.3143757705
2834	0.3143757705
2835	0.3143757705
2836	0.3143757705
2837	0.3143757705
2838	0.3143757705
2839	0.3143757705
2840	0.3143757705
2841	0.3143757705
2842	0.3143757705
2843	0.3143757705
2844	0.3143757705
2845	0.3143757705
2846	0.3143757705
2847	0.3143757705
2848	0.3143757705
2849	0.3143757705
2850	0.3143757705
2851	0.3143757705
2852	0.3143757705
2853	0.3143757705
2854	0.3143757705
2855	0.3143757705
2856	0.3143757705
2857	0.3143757705
2858	0.3143757705
2859	0.3143757705
2860	0.3143757705
2861	0.3143757705
2862	0.3143757705
2863	0.3143757705
2864	0.3143757705
2865	0.3143757705
2866	0.3143757705
2867	0.3143757705
2868	0.3143757705
2869	0.3143757705
2870	0.3143757705
2871	0.3143757705
2872	0.3143757705
2873	0.3143757705
2874	0.3143757705
2875	0.3143757705
2876	0.3143757705
2877	0.3143757705
2878	0.3143757705
2879	0.3143757705
2880	0.3143757705
2881	0.3143757705
2882	0.3143757705
2883	0.3143757705
2884	0.3143757705
2885	0.3143757705
2886	0.3143757705
2887	0.3143757705
2888	0.3143757705
2889	0.3143757705
2890	0.3143757705
2891	0.3143757705
2892	0.3143757705
2893	0.3143757705
2894	0.3143757705
2895	0.3143757705
2896	0.3143757705
